movie_title,imdb_id,movie_budget,movie_revenue,movie_release,join_title,book_publisher,book_pages,book_rating,book_ratings_count,join_author,imdb_rating,imdb_total_votes
Roanoke: The Lost Colony,tt1029364,0.0,0.0,2007.0,roanoke: the lost colony,,0,0.0,0,,4.7,127.0
Che ne sarà di noi,tt0402912,0.0,0.0,2004.0,che ne sarà di noi,,0,0.0,0,,5.8,1368.0
Tu la conosci Claudia?,tt0418259,0.0,0.0,2004.0,tu la conosci claudia?,,0,0.0,0,,6.4,4255.0
The Man Who Will Come,tt1351672,0.0,0.0,2009.0,the man who will come,,0,0.0,0,,7.4,1855.0
La scuola,tt0114368,0.0,0.0,1995.0,la scuola,,0,0.0,0,,7.0,1113.0
The Yes Man,tt0102693,0.0,0.0,1991.0,the yes man,,0,0.0,0,,7.0,926.0
Due partite,tt1285243,0.0,0.0,2009.0,due partite,,0,0.0,0,,6.4,424.0
Alza la testa,tt1523406,0.0,0.0,2009.0,alza la testa,,0,0.0,0,,6.4,205.0
Break Free,tt0382804,0.0,0.0,2003.0,break free,,0,0.0,0,,6.2,271.0
Genitori & figli:) - Agitare bene prima dell'uso,tt1509631,0.0,0.0,2010.0,genitori & figli:) - agitare bene prima dell'uso,,0,0.0,0,,5.5,622.0
The Second Wedding Night,tt0474917,0.0,0.0,2005.0,the second wedding night,,0,0.0,0,,6.6,678.0
A Whole Life Ahead,tt1075114,9080970.901241435,6497327.665029646,2008.0,a whole life ahead,,0,0.0,0,,6.9,3421.0
Black and White,tt1031218,0.0,0.0,2008.0,black and white,,0,0.0,0,,5.6,636.0
We Can Do That,tt1320297,0.0,0.0,2008.0,we can do that,,0,0.0,0,,7.5,1885.0
Let's Hope It's a Girl,tt0090055,0.0,0.0,1986.0,let's hope it's a girl,,0,0.0,0,,6.6,880.0
Just a Father,tt1217631,0.0,0.0,2008.0,just a father,,0,0.0,0,,6.6,480.0
Ex,tt1188988,15305214.383791104,0.0,2009.0,ex,,0,0.0,0,,6.2,2334.0
La matassa,tt1409836,0.0,0.0,2009.0,la matassa,,0,0.0,0,,6.4,1564.0
Qualunquemente,tt1680110,0.0,0.0,2011.0,qualunquemente,,0,0.0,0,,6.1,3263.0
Cado dalle nubi,tt1526741,0.0,0.0,2009.0,cado dalle nubi,,0,0.0,0,,6.5,6539.0
The Jewel,tt1582207,0.0,0.0,2011.0,the jewel,,0,0.0,0,,6.7,1310.0
Scialla!,tt1821597,0.0,0.0,2011.0,scialla!,,0,0.0,0,,6.6,1782.0
Bingo Bongo,tt0083655,0.0,0.0,1982.0,bingo bongo,,0,0.0,0,,6.0,2456.0
Ale e Franz - È tanto che aspetti?,tt1843912,0.0,0.0,2002.0,ale e franz - è tanto che aspetti?,,0,0.0,0,,7.1,10.0
Provocateur,tt0134912,0.0,0.0,1998.0,provocateur,,0,0.0,0,,4.9,377.0
Too Scared to Scream,tt0090186,0.0,0.0,1985.0,too scared to scream,,0,0.0,0,,5.1,998.0
Death of a Ghost Hunter,tt1160317,0.0,0.0,2007.0,death of a ghost hunter,,0,0.0,0,,4.3,2262.0
Dark Mountain,tt2443022,0.0,0.0,2013.0,dark mountain,,0,0.0,0,,4.3,1046.0
Ghost of Goodnight Lane,tt1974393,0.0,0.0,2014.0,ghost of goodnight lane,,0,0.0,0,,4.3,1311.0
Black Day Blue Night,tt0112515,0.0,0.0,1996.0,black day blue night,,0,0.0,0,,5.8,766.0
After Death,tt1822203,0.0,0.0,2012.0,after death,,0,0.0,0,,3.8,292.0
The Opposite Sex,tt2796678,4549379.483866581,62036.992961817006,2014.0,the opposite sex,,0,0.0,0,,4.5,1300.0
Skew,tt1808477,0.0,0.0,2011.0,skew,,0,0.0,0,,4.3,2219.0
Modus Operandi,tt0972855,0.0,0.0,2010.0,modus operandi,,0,0.0,0,,4.4,259.0
Bipolar,tt1794801,0.0,0.0,2014.0,bipolar,,0,0.0,0,,4.6,344.0
Rudyland,tt0288203,0.0,0.0,2001.0,rudyland,,0,0.0,0,,5.1,43.0
The Employer,tt1863203,0.0,0.0,2013.0,the employer,,0,0.0,0,,4.3,1486.0
Top of the World,tt0120353,0.0,0.0,1998.0,top of the world,,0,0.0,0,,4.6,1043.0
Find Me,tt3027188,0.0,0.0,2014.0,find me,,0,0.0,0,,4.3,1084.0
Brutal,tt1744760,0.0,0.0,2012.0,brutal,,0,0.0,0,,4.3,623.0
I Can See You,tt0871865,0.0,0.0,2008.0,i can see you,,0,0.0,0,,4.5,418.0
Criminal Passion,tt0109503,0.0,0.0,1994.0,criminal passion,,0,0.0,0,,4.7,555.0
Shark Week,tt2292182,0.0,0.0,2012.0,shark week,,0,0.0,0,,2.4,1580.0
Annie's Garden,tt0109136,0.0,0.0,1997.0,annie's garden,,0,0.0,0,,4.8,328.0
Lake Placid vs. Anaconda,tt4497416,0.0,0.0,2015.0,lake placid vs. anaconda,,0,0.0,0,,3.2,4258.0
The Rise and Rise of Bitcoin,tt2821314,0.0,0.0,2014.0,the rise and rise of bitcoin,,0,0.0,0,,7.1,1950.0
President,tt0478719,0.0,0.0,2006.0,president,,0,0.0,0,,5.7,626.0
The Gallows,tt2309260,138177.6976915573,58952699.471686535,2015.0,the gallows,,0,0.0,0,,4.3,22429.0
Memory Lane,tt1980185,439.9462897909913,0.0,2011.0,memory lane,,0,0.0,0,,4.9,1640.0
Tangled,tt0238137,0.0,0.0,2001.0,tangled,,0,0.0,0,,5.5,2726.0
The Wedding Chest,tt0460832,0.0,0.0,2005.0,the wedding chest,,0,0.0,0,,7.2,110.0
Christian Finnegan: The Fun Part,tt2836328,0.0,0.0,2014.0,christian finnegan: the fun part,,0,0.0,0,,6.9,124.0
Elon Gold: Chosen and Taken,tt2982306,0.0,0.0,2014.0,elon gold: chosen and taken,,0,0.0,0,,7.1,132.0
Giordano Bruno,tt0070109,0.0,0.0,1973.0,giordano bruno,,0,0.0,0,,7.1,1059.0
In My Dreams,tt3347518,0.0,0.0,2014.0,in my dreams,,0,0.0,0,,6.3,6543.0
Tokyo Tribe,tt2808986,0.0,0.0,2014.0,tokyo tribe,,0,0.0,0,,6.4,3779.0
The Baroness and the Butler,tt0029899,0.0,0.0,1938.0,the baroness and the butler,,0,0.0,0,,6.5,756.0
Young Dragons: Kung Fu Kids,tt0091360,0.0,0.0,1986.0,young dragons: kung fu kids,,0,0.0,0,,7.2,587.0
Embrace of the Vampire,tt3148890,0.0,0.0,2013.0,embrace of the vampire,,0,0.0,0,,4.1,2940.0
Treasure of Matecumbe,tt0075347,0.0,0.0,1976.0,treasure of matecumbe,,0,0.0,0,,6.0,1134.0
"Back to Back, Face to Face",tt0109235,0.0,0.0,1994.0,"back to back, face to face",,0,0.0,0,,8.2,879.0
The Midnight Swim,tt3569374,0.0,0.0,2015.0,the midnight swim,,0,0.0,0,,5.0,1182.0
Dormant Beauty,tt2184227,8114823.430271854,0.0,2012.0,dormant beauty,,0,0.0,0,,6.3,1821.0
Eadweard,tt2782868,0.0,0.0,2015.0,eadweard,,0,0.0,0,,6.3,707.0
Taken in Broad Daylight,tt0968311,0.0,0.0,2009.0,taken in broad daylight,,0,0.0,0,,5.5,1657.0
Hannah's Law,tt2082289,7118266.166905135,0.0,2012.0,hannah's law,,0,0.0,0,,5.2,628.0
Brooklyn Boheme,tt1601463,0.0,0.0,2012.0,brooklyn boheme,,0,0.0,0,,7.4,124.0
Spiders,tt0203940,0.0,0.0,2000.0,spiders,,0,0.0,0,,4.0,3401.0
Basilicata coast to coast,tt1529233,0.0,0.0,2010.0,basilicata coast to coast,,0,0.0,0,,6.6,2345.0
Smash Cut,tt1245735,0.0,0.0,2009.0,smash cut,,0,0.0,0,,3.6,1588.0
Waar,tt1821700,2800150.2078306624,0.0,2013.0,waar,,0,0.0,0,,7.4,30074.0
In the Name of God,tt1068956,0.0,0.0,2007.0,in the name of god,,0,0.0,0,,8.3,9719.0
Almost Blue,tt0169543,0.0,0.0,2000.0,almost blue,,0,0.0,0,,5.6,808.0
Neshoba,tt1337155,0.0,0.0,2010.0,neshoba,,0,0.0,0,,7.8,101.0
Gettin' It,tt0483631,0.0,0.0,2006.0,gettin' it,,0,0.0,0,,3.3,1164.0
Hands in the Air,tt1634334,0.0,0.0,2010.0,hands in the air,,0,0.0,0,,6.2,337.0
El vals de los inútiles,tt3611354,0.0,0.0,2014.0,el vals de los inútiles,,0,0.0,0,,6.4,32.0
Feast,tt3689498,0.0,0.0,2014.0,feast,,0,0.0,0,,8.1,24740.0
Adventure,tt0037494,0.0,0.0,1945.0,adventure,,0,0.0,0,,6.1,1316.0
Alias Jesse James,tt0052545,0.0,0.0,1959.0,alias jesse james,,0,0.0,0,,6.4,1741.0
Bombers B-52,tt0050204,0.0,0.0,1957.0,bombers b-52,,0,0.0,0,,5.9,1070.0
Dennis Rodman's Big Bang in PyongYang,tt4598848,0.0,0.0,2015.0,dennis rodman's big bang in pyongyang,,0,0.0,0,,6.3,684.0
Greased Lightning,tt0076106,0.0,0.0,1977.0,greased lightning,,0,0.0,0,,6.4,2126.0
Heart of the North,tt0030225,0.0,0.0,1938.0,heart of the north,,0,0.0,0,,5.4,192.0
Four Rode Out,tt0064343,0.0,0.0,1970.0,four rode out,,0,0.0,0,,4.4,333.0
Haunting of Cellblock 11,tt2544472,0.0,0.0,2014.0,haunting of cellblock 11,,0,0.0,0,,4.2,876.0
Uptown,tt1419989,0.0,0.0,2009.0,uptown,,0,0.0,0,,5.0,46.0
Creature,tt0088961,2301570.482497635,0.0,1985.0,creature,,0,0.0,0,,4.4,5092.0
Crawl or Die,tt2219210,0.0,0.0,2014.0,crawl or die,,0,0.0,0,,4.0,1799.0
CLONED: The Recreator Chronicles,tt1540005,0.0,0.0,2012.0,cloned: the recreator chronicles,,0,0.0,0,,4.4,1760.0
The Rift,tt0099701,0.0,0.0,1990.0,the rift,,0,0.0,0,,4.7,3304.0
Jacob,tt1801063,1319838.869372974,0.0,2011.0,jacob,,0,0.0,0,,3.8,926.0
Get Lucky,tt2175669,7000375.519576656,0.0,2013.0,get lucky,,0,0.0,0,,4.2,1632.0
Raising Jeffrey Dahmer,tt0482602,0.0,0.0,2006.0,raising jeffrey dahmer,,0,0.0,0,,3.9,479.0
This Is Not a Movie,tt1386492,0.0,0.0,2011.0,this is not a movie,,0,0.0,0,,4.4,756.0
Fear Lives Here,tt2235515,0.0,0.0,2013.0,fear lives here,,0,0.0,0,,3.5,205.0
Complicity,tt1891770,0.0,0.0,2013.0,complicity,,0,0.0,0,,4.1,421.0
Shank,tt1320296,0.0,0.0,2010.0,shank,,0,0.0,0,,3.9,4348.0
Tom Sawyer & Huckleberry Finn,tt1977087,0.0,0.0,2014.0,tom sawyer & huckleberry finn,,0,0.0,0,,5.1,1121.0
Joe Dirt 2: Beautiful Loser,tt4126340,0.0,0.0,2015.0,joe dirt 2: beautiful loser,,0,0.0,0,,4.2,6704.0
Loophole,tt0047192,0.0,0.0,1954.0,loophole,,0,0.0,0,,6.7,498.0
The Ninja Immovable Heart,tt3030970,0.0,0.0,2014.0,the ninja immovable heart,,0,0.0,0,,1.6,385.0
Finding Fanny,tt3142688,3431886.450647717,0.0,2014.0,finding fanny,,0,0.0,0,,5.7,6853.0
The Blue Lamp,tt0042265,0.0,0.0,1950.0,the blue lamp,,0,0.0,0,,6.8,2835.0
"The Death of ""Superman Lives"": What Happened?",tt2753778,0.0,0.0,2015.0,"the death of ""superman lives"": what happened?",,0,0.0,0,,7.1,4815.0
In Heaven There Is No Beer?,tt0087465,0.0,0.0,1984.0,in heaven there is no beer?,,0,0.0,0,,7.0,384.0
Made In Paris,tt0060646,0.0,0.0,1966.0,made in paris,,0,0.0,0,,5.4,774.0
Return to Treasure Island,tt0122227,0.0,0.0,1988.0,return to treasure island,,0,0.0,0,,8.1,4948.0
Roadblock,tt0043973,0.0,0.0,1951.0,roadblock,,0,0.0,0,,6.6,1716.0
Detour,tt0167117,0.0,0.0,1998.0,detour,,0,0.0,0,,4.4,352.0
National Lampoon Presents: Endless Bummer,tt1047102,0.0,0.0,2009.0,national lampoon presents: endless bummer,,0,0.0,0,,3.7,1381.0
The Revengers' Comedies,tt0120013,0.0,0.0,1998.0,the revengers' comedies,,0,0.0,0,,6.1,1911.0
Sweet Revenge,tt0076789,0.0,0.0,1976.0,sweet revenge,,0,0.0,0,,5.7,391.0
Sweet Revenge,tt0094087,0.0,0.0,1987.0,sweet revenge,,0,0.0,0,,3.9,349.0
The Big Broadcast of 1936,tt0026113,0.0,0.0,1935.0,the big broadcast of 1936,,0,0.0,0,,5.6,370.0
The Dream Team,tt1850394,0.0,0.0,2012.0,the dream team,,0,0.0,0,,5.4,4095.0
The Dream Team,tt2292576,0.0,0.0,2012.0,the dream team,,0,0.0,0,,8.3,1063.0
The Escape,tt1202522,0.0,0.0,2009.0,the escape,,0,0.0,0,,5.9,772.0
La Fuga,tt0281870,0.0,0.0,2001.0,la fuga,,0,0.0,0,,6.5,863.0
The Magician,tt0017103,0.0,0.0,1926.0,the magician,,0,0.0,0,,6.8,939.0
The Magician,tt0461989,0.0,0.0,2005.0,the magician,,0,0.0,0,,6.5,2243.0
El Mago,tt0161777,0.0,0.0,1949.0,el mago,,0,0.0,0,,6.9,213.0
Tarot,tt0070774,0.0,0.0,1973.0,tarot,,0,0.0,0,,5.0,163.0
Hokkabaz,tt0827503,0.0,0.0,2006.0,hokkabaz,,0,0.0,0,,7.4,36049.0
The Phantom of Paris,tt0022264,0.0,0.0,1931.0,the phantom of paris,,0,0.0,0,,6.5,1434.0
The Pirates of Penzance,tt0363891,0.0,0.0,1980.0,the pirates of penzance,,0,0.0,0,,7.9,489.0
The Sorcerers,tt0062292,0.0,0.0,1967.0,the sorcerers,,0,0.0,0,,6.2,2633.0
Ticks,tt0108339,4542969.187675069,0.0,1993.0,ticks,,0,0.0,0,,5.5,6417.0
Trapped,tt0041983,0.0,0.0,1949.0,trapped,,0,0.0,0,,6.4,2038.0
Dark Asylum,tt0224626,0.0,0.0,2001.0,dark asylum,,0,0.0,0,,4.1,1021.0
Trapped,tt0125308,6872203.389830508,0.0,1982.0,trapped,,0,0.0,0,,5.9,833.0
Two O'Clock Courage,tt0038199,0.0,0.0,1945.0,two o'clock courage,,0,0.0,0,,6.5,1488.0
Duska,tt0986225,0.0,0.0,2007.0,duska,,0,0.0,0,,6.5,713.0
Little Hope Was Arson,tt2549138,0.0,0.0,2013.0,little hope was arson,,0,0.0,0,,6.6,338.0
Dragon Ball: Episode of Bardock,tt2980736,0.0,0.0,2011.0,dragon ball: episode of bardock,,0,0.0,0,,7.2,2920.0
Kevin,tt1868030,0.0,0.0,2011.0,kevin,,0,0.0,0,,6.7,155.0
Aladdin and the Death Lamp,tt2415710,0.0,0.0,2012.0,aladdin and the death lamp,,0,0.0,0,,3.1,657.0
The Sci-Fi Boys,tt0800191,0.0,0.0,2006.0,the sci-fi boys,,0,0.0,0,,6.9,502.0
Scooby-Doo! And Kiss: Rock and Roll Mystery,tt4717798,0.0,0.0,2015.0,scooby-doo! and kiss: rock and roll mystery,,0,0.0,0,,6.4,3441.0
Alice Cooper: Welcome to my Nightmare,tt0075419,0.0,0.0,1975.0,alice cooper: welcome to my nightmare,,0,0.0,0,,7.6,549.0
Wuthering High,tt4296254,0.0,0.0,2015.0,wuthering high,,0,0.0,0,,3.8,574.0
Punk Vacation,tt0376098,0.0,0.0,1990.0,punk vacation,,0,0.0,0,,3.9,462.0
Electra,tt0055950,0.0,0.0,1962.0,electra,,0,0.0,0,,7.6,2067.0
Pale Blood,tt0100324,0.0,0.0,1990.0,pale blood,,0,0.0,0,,4.9,870.0
Nasu: Summer in Andalusia,tt0382868,0.0,0.0,2003.0,nasu: summer in andalusia,,0,0.0,0,,7.1,482.0
The Kreutzer Sonata,tt1172063,0.0,0.0,2008.0,the kreutzer sonata,,0,0.0,0,,5.6,421.0
Room 314,tt0823651,0.0,0.0,2006.0,room 314,,0,0.0,0,,5.7,114.0
Stealing Candy,tt0324071,0.0,0.0,2003.0,stealing candy,,0,0.0,0,,4.4,889.0
Devil In The Flesh 2,tt0217086,0.0,0.0,2000.0,devil in the flesh 2,,0,0.0,0,,4.7,1675.0
Drifter: Henry Lee Lucas,tt1336621,0.0,0.0,2009.0,drifter: henry lee lucas,,0,0.0,0,,4.0,793.0
Atrocity,tt4278806,0.0,0.0,2014.0,atrocity,,0,0.0,0,,3.5,305.0
"One, Two, Many",tt0882755,0.0,0.0,2008.0,"one, two, many",,0,0.0,0,,3.4,1015.0
Empty,tt1798148,0.0,0.0,2011.0,empty,,0,0.0,0,,3.6,732.0
7 Nights Of Darkness,tt2072029,0.0,0.0,2011.0,7 nights of darkness,,0,0.0,0,,4.0,1289.0
The Void,tt0289605,0.0,0.0,2001.0,the void,,0,0.0,0,,3.8,794.0
Sub Zero,tt0386060,0.0,0.0,2005.0,sub zero,,0,0.0,0,,3.5,661.0
Werewolf: The Beast Among Us,tt1987028,7118266.166905135,0.0,2012.0,werewolf: the beast among us,,0,0.0,0,,5.1,6953.0
Inside Out,tt0386534,0.0,0.0,2006.0,inside out,,0,0.0,0,,5.3,610.0
Mirror Mirror,tt0100156,0.0,0.0,1990.0,mirror mirror,,0,0.0,0,,5.5,2591.0
Saviour Square,tt0488027,0.0,0.0,2006.0,saviour square,,0,0.0,0,,7.4,1961.0
Wyjazd Integracyjny,tt2095008,0.0,0.0,2011.0,wyjazd integracyjny,,0,0.0,0,,2.8,801.0
"Och, Karol 2",tt1808360,0.0,0.0,2011.0,"och, karol 2",,0,0.0,0,,4.3,1118.0
The Closed Circuit,tt2807624,0.0,0.0,2013.0,the closed circuit,,0,0.0,0,,6.8,1754.0
World Gone Wild,tt0096465,0.0,0.0,1987.0,world gone wild,,0,0.0,0,,5.1,1185.0
Ghost of Love,tt0082364,0.0,0.0,1981.0,ghost of love,,0,0.0,0,,6.6,958.0
That Night,tt0105572,0.0,0.0,1992.0,that night,,0,0.0,0,,6.6,3418.0
Triptych,tt0171849,0.0,0.0,1977.0,triptych,,0,0.0,0,,6.5,48.0
My Golden Days,tt4048050,0.0,371896.98267496494,2015.0,my golden days,,0,0.0,0,,6.7,3945.0
Germany in Autumn,tt0077427,0.0,0.0,1978.0,germany in autumn,,0,0.0,0,,6.8,1479.0
In No Great Hurry: 13 Lessons in Life with Saul Leiter,tt2222584,0.0,0.0,2014.0,in no great hurry: 13 lessons in life with saul leiter,,0,0.0,0,,7.4,290.0
Dark Places,tt2402101,27635539.538311455,288222.0960608655,2015.0,dark places,,0,0.0,0,,6.2,49444.0
Deep Gold,tt0929742,0.0,0.0,2011.0,deep gold,,0,0.0,0,,3.2,372.0
I'll Always Know What You Did Last Summer,tt0469111,0.0,0.0,2006.0,i'll always know what you did last summer,,0,0.0,0,,3.3,15727.0
Mademoiselle,tt0253225,0.0,0.0,2001.0,mademoiselle,,0,0.0,0,,6.6,876.0
Don Giovanni,tt0079063,33147094.89051095,0.0,1979.0,don giovanni,,0,0.0,0,,7.5,1389.0
The False Servant,tt0233709,0.0,0.0,2000.0,the false servant,,0,0.0,0,,5.9,263.0
Gang of Four,tt0094709,0.0,0.0,1989.0,gang of four,,0,0.0,0,,6.8,1266.0
Spin the Bottle,tt0131596,0.0,0.0,2000.0,spin the bottle,,0,0.0,0,,6.0,504.0
In Another Country,tt1989712,0.0,0.0,2012.0,in another country,,0,0.0,0,,6.4,3668.0
The Marriage of Figaro,tt0220672,0.0,0.0,1975.0,the marriage of figaro,,0,0.0,0,,8.3,199.0
Joan the Maid 1: The Battles,tt0107259,0.0,0.0,1994.0,joan the maid 1: the battles,,0,0.0,0,,7.1,933.0
Joan the Maid 2: The Prisons,tt0107260,0.0,0.0,1994.0,joan the maid 2: the prisons,,0,0.0,0,,7.3,795.0
"Up, Down, Fragile",tt0113273,0.0,0.0,1995.0,"up, down, fragile",,0,0.0,0,,7.2,803.0
The Vengeance of the Winged Serpent,tt0088344,0.0,0.0,1984.0,the vengeance of the winged serpent,,0,0.0,0,,4.8,886.0
Boulevard,tt2624412,0.0,173910.37026962702,2014.0,boulevard,,0,0.0,0,,5.8,9396.0
Small Potatoes: Who Killed the USFL?,tt1501756,0.0,0.0,2009.0,small potatoes: who killed the usfl?,,0,0.0,0,,7.3,1381.0
The Legend of Jimmy the Greek,tt1493942,0.0,0.0,2009.0,the legend of jimmy the greek,,0,0.0,0,,6.4,984.0
The U,tt1199479,0.0,0.0,2009.0,the u,,0,0.0,0,,7.8,1968.0
"Run, Ricky Run",tt1617299,0.0,0.0,2010.0,"run, ricky run",,0,0.0,0,,7.0,1287.0
Little Big Men,tt1717745,0.0,0.0,2010.0,little big men,,0,0.0,0,,6.4,653.0
Unmatched,tt1724281,0.0,0.0,2010.0,unmatched,,0,0.0,0,,6.4,644.0
Four Days in October,tt1734593,0.0,0.0,2010.0,four days in october,,0,0.0,0,,7.4,1489.0
Once Brothers,tt1738398,0.0,0.0,2010.0,once brothers,,0,0.0,0,,8.5,3560.0
Pony Excess,tt1704731,0.0,0.0,2010.0,pony excess,,0,0.0,0,,7.5,1193.0
9.79*,tt2318158,0.0,0.0,2012.0,9.79*,,0,0.0,0,,7.6,1056.0
You Don't Know Bo,tt2356302,0.0,0.0,2012.0,you don't know bo,,0,0.0,0,,8.1,1769.0
Elway To Marino,tt2835958,0.0,0.0,2013.0,elway to marino,,0,0.0,0,,7.6,1234.0
Hawaiian: The Legend of Eddie Aikau,tt2488386,0.0,0.0,2013.0,hawaiian: the legend of eddie aikau,,0,0.0,0,,6.9,616.0
This Is What They Want,tt3267334,0.0,0.0,2013.0,this is what they want,,0,0.0,0,,7.1,630.0
The Price of Gold,tt3417870,0.0,0.0,2014.0,the price of gold,,0,0.0,0,,7.4,1291.0
Requiem For The Big East,tt3605164,0.0,0.0,2014.0,requiem for the big east,,0,0.0,0,,7.5,760.0
Nearlyweds,tt2193456,0.0,0.0,2013.0,nearlyweds,,0,0.0,0,,5.7,1642.0
Mustang,tt3966404,1796310.0699902447,345444.2442288932,2015.0,mustang,,0,0.0,0,,7.6,42446.0
The Tender Game,tt0178057,0.0,0.0,1958.0,the tender game,,0,0.0,0,,6.7,234.0
Microbe and Gasoline,tt3882000,0.0,88160.13468116737,2015.0,microbe and gasoline,,0,0.0,0,,6.7,3269.0
The Third Lover,tt0056302,0.0,0.0,1962.0,the third lover,,0,0.0,0,,7.0,1210.0
Genius Party Beyond,tt1305678,0.0,0.0,2008.0,genius party beyond,,0,0.0,0,,7.0,1190.0
Afro Samurai,tt0465316,0.0,0.0,2007.0,afro samurai,,0,0.0,0,,7.6,19701.0
Plastic Little: The Adventures of Captain Tita,tt0110845,0.0,0.0,1994.0,plastic little: the adventures of captain tita,,0,0.0,0,,5.7,660.0
Soodhu Kavvum,tt2877108,434023.2822137527,16800901.246983975,2013.0,soodhu kavvum,,0,0.0,0,,8.3,13298.0
Veyyil,tt1045898,0.0,0.0,2006.0,veyyil,,0,0.0,0,,7.9,878.0
Paruthiveeran,tt0458050,0.0,0.0,2007.0,paruthiveeran,,0,0.0,0,,8.2,4429.0
42 One Dream Rush,tt2073510,1491429.4121974546,0.0,2010.0,42 one dream rush,,0,0.0,0,,5.7,578.0
Cowboy in Sweden,tt0201545,0.0,0.0,1970.0,cowboy in sweden,,0,0.0,0,,7.2,61.0
Hardflip,tt1907639,1423653.233381027,0.0,2012.0,hardflip,,0,0.0,0,,5.3,882.0
Bajrangi Bhaijaan,tt3863552,19344877.67681802,135414143.73772612,2015.0,bajrangi bhaijaan,,0,0.0,0,,8.1,108151.0
Subramaniapuram,tt2152896,0.0,0.0,2008.0,subramaniapuram,,0,0.0,0,,8.2,2586.0
Eli,tt4786638,0.0,0.0,2015.0,eli,,0,0.0,0,,4.5,199.0
Un fidanzato per mia moglie,tt3674026,0.0,0.0,2014.0,un fidanzato per mia moglie,,0,0.0,0,,5.5,592.0
Massu Engira Maasilamani,tt4328798,0.0,0.0,2015.0,massu engira maasilamani,,0,0.0,0,,5.9,5389.0
Aadhavan,tt1483820,0.0,0.0,2009.0,aadhavan,,0,0.0,0,,5.6,4063.0
Madonna che silenzio c'è stasera,tt0183460,0.0,0.0,1982.0,madonna che silenzio c'è stasera,,0,0.0,0,,7.0,453.0
"Io, Chiara e lo scuro",tt0084151,0.0,0.0,1982.0,"io, chiara e lo scuro",,0,0.0,0,,6.7,485.0
Taste of Killing,tt0061458,0.0,0.0,1966.0,taste of killing,,0,0.0,0,,5.8,392.0
The Price of Power,tt0066105,0.0,0.0,1969.0,the price of power,,0,0.0,0,,6.3,1002.0
My Dear Killer,tt0067434,0.0,0.0,1972.0,my dear killer,,0,0.0,0,,6.4,1899.0
The Hired Gun,tt0075377,0.0,0.0,1975.0,the hired gun,,0,0.0,0,,6.3,291.0
I Remember You,tt0090345,0.0,0.0,1986.0,i remember you,,0,0.0,0,,6.3,55.0
The Seventh Bullet,tt0171726,0.0,0.0,1973.0,the seventh bullet,,0,0.0,0,,6.4,122.0
The Bodyguard,tt0171819,0.0,0.0,1979.0,the bodyguard,,0,0.0,0,,6.7,91.0
"White, White Storks",tt0171095,0.0,0.0,1966.0,"white, white storks",,0,0.0,0,,6.8,46.0
Tanu Weds Manu Returns,tt2140465,0.0,0.0,2015.0,tanu weds manu returns,,0,0.0,0,,7.6,30438.0
Intruder,tt0095379,347919.4719471947,0.0,1989.0,intruder,,0,0.0,0,,6.1,12958.0
Bo Ba Bu,tt0204908,0.0,0.0,1998.0,bo ba bu,,0,0.0,0,,6.4,122.0
The Universal Clock: The Resistance of Peter Watkins,tt0310279,0.0,0.0,2001.0,the universal clock: the resistance of peter watkins,,0,0.0,0,,6.9,75.0
If I Had Wings,tt3063462,0.0,0.0,2013.0,if i had wings,,0,0.0,0,,7.0,1669.0
Fountainhead,tt0134749,0.0,0.0,1956.0,fountainhead,,0,0.0,0,,6.6,193.0
Trucks,tt0120380,0.0,0.0,1997.0,trucks,,0,0.0,0,,3.9,4054.0
Walkout,tt0452703,15461595.584545908,0.0,2006.0,walkout,,0,0.0,0,,6.7,1629.0
Summer City,tt0076780,0.0,0.0,1977.0,summer city,,0,0.0,0,,3.9,814.0
Sons of Liberty,tt2546764,0.0,0.0,2013.0,sons of liberty,,0,0.0,0,,3.6,357.0
Canal Zone,tt0075803,0.0,0.0,1977.0,canal zone,,0,0.0,0,,7.4,110.0
The Guest House,tt1859603,355913.3083452567,0.0,2012.0,the guest house,,0,0.0,0,,3.6,1672.0
Stripperland,tt1710900,0.0,0.0,2011.0,stripperland,,0,0.0,0,,3.3,967.0
Strike Force,tt0073758,0.0,0.0,1975.0,strike force,,0,0.0,0,,4.4,276.0
Metamorphosis,tt0097874,0.0,0.0,1990.0,metamorphosis,,0,0.0,0,,4.0,1217.0
Last Will,tt1312222,0.0,0.0,2011.0,last will,,0,0.0,0,,4.6,523.0
Sweet Lorraine,tt1527837,0.0,0.0,2015.0,sweet lorraine,,0,0.0,0,,5.3,76.0
Identical,tt1748051,2932975.2652732753,0.0,2011.0,identical,,0,0.0,0,,3.2,350.0
Timebomb,tt0105597,0.0,0.0,1991.0,timebomb,,0,0.0,0,,5.4,2309.0
A Crack in the Floor,tt0236126,0.0,0.0,2003.0,a crack in the floor,,0,0.0,0,,3.1,1339.0
Toy Soldiers,tt0088292,0.0,0.0,1984.0,toy soldiers,,0,0.0,0,,4.8,718.0
Dead On,tt0106681,0.0,0.0,1994.0,dead on,,0,0.0,0,,4.8,433.0
Dumbbells,tt1978428,0.0,0.0,2014.0,dumbbells,,0,0.0,0,,3.5,868.0
The Last Light,tt2375443,551439.9374383733,0.0,2014.0,the last light,,0,0.0,0,,3.5,677.0
Dracula's Widow,tt0097230,0.0,0.0,1988.0,dracula's widow,,0,0.0,0,,4.2,796.0
